nome_municipio,sigla_uf,nome_regiao,taxa_prevista,meta,total_alunos,taxa_prevista_pct,gap_meta,em_risco
Buriti dos Montes,PI,Nordeste,0.7757161,80.0,6,77.57161,-2.4283905029296875,True
Sem-Peixe,MG,Sudeste,0.74581254,77.0,4,74.58125,-2.4187469482421875,True
São Ludgero,SC,Sul,0.6575057,68.15,30,65.75057,-2.399427795410162,True
Astorga,PR,Sul,0.77232015,79.63,26,77.23202,-2.3979824829101517,True
Pirambu,SE,Nordeste,0.30632836,33.03,5,30.632835,-2.3971646118164074,True
Palestina de Goiás,GO,Centro-Oeste,0.7721645,79.61,4,77.21645,-2.3935464477539057,True
Jupi,PE,Nordeste,0.61477405,63.87,12,61.477406,-2.3925944519042943,True
Nioaque,MS,Centro-Oeste,0.5586998,58.26,20,55.86998,-2.3900201416015605,True
Santa Helena,PB,Nordeste,0.5494072,57.330000000000005,7,54.94072,-2.389280395507818,True
Nova Aurora,PR,Sul,0.77621883,80.0,13,77.62188,-2.3781204223632812,True
Garanhuns,PE,Nordeste,0.5448707,56.86,140,54.48707,-2.372931823730468,True
Cametá,PA,Norte,0.44261765,46.63,133,44.261765,-2.368235473632815,True
Forquilhinha,SC,Sul,0.5987475,62.239999999999995,36,59.87475,-2.365251770019526,True
Guaribas,PI,Nordeste,0.59360117,61.72,8,59.360115,-2.3598849487304676,True
Guarapari,ES,Sudeste,0.7074023,73.1,176,70.74023,-2.3597732543945256,True
Nova Santa Bárbara,PR,Sul,0.7764193,80.0,1,77.64193,-2.3580703735351562,True
Botucatu,SP,Sudeste,0.6020668,62.56,61,60.20668,-2.3533197021484398,True
Baldim,MG,Sudeste,0.72785294,75.13,5,72.78529,-2.344706420898433,True
Itaquara,BA,Nordeste,0.38840783,41.17,5,38.840782,-2.329217834472658,True
Rancho Alegre,PR,Sul,0.7513221,77.46,5,75.13221,-2.3277902221679625,True
Dumont,SP,Sudeste,0.74926186,77.25,6,74.926186,-2.3238143920898438,True
Nova Canaã,BA,Nordeste,0.34277758,36.6,10,34.27776,-2.3222404479980483,True
Rio Bom,PR,Sul,0.77679634,80.0,3,77.679634,-2.3203659057617188,True
Tarabai,SP,Sudeste,0.7637002,78.69,6,76.37002,-2.319981994628904,True
Itajobi,SP,Sudeste,0.7768709,80.0,5,77.68709,-2.3129119873046875,True
Jaguariúna,SP,Sudeste,0.6333811,65.65,22,63.33811,-2.3118881225585994,True
Morpará,BA,Nordeste,0.36468345,38.78,5,36.468346,-2.3116543579101574,True
Santa Rita,PB,Nordeste,0.4468986,47.0,111,44.68986,-2.310138702392578,True
Colorado,PR,Sul,0.7769898,80.0,26,77.69898,-2.3010177612304688,True
Pedro Alexandre,BA,Nordeste,0.33973935,36.27,12,33.973934,-2.2960658264160188,True
Limoeiro de Anadia,AL,Nordeste,0.47004217,49.3,34,47.004215,-2.2957847595214815,True
Campo Largo,PR,Sul,0.72081214,74.37,162,72.081215,-2.2887850952148483,True
Parecis,RO,Norte,0.61882406,64.17,6,61.88241,-2.287591857910158,True
Palmeira,SC,Sul,0.6695024,69.23,4,66.95024,-2.2797589111328165,True
Alta Floresta D'Oeste,RO,Norte,0.64807534,67.08,22,64.80753,-2.272466735839842,True
Cambira,PR,Sul,0.77727544,80.0,15,77.72755,-2.2724533081054688,True
Senhora de Oliveira,MG,Sudeste,0.7712213,79.39,10,77.12213,-2.2678686523437506,True
São Jorge d'Oeste,PR,Sul,0.7773424,80.0,7,77.73424,-2.2657623291015625,True
Guarujá do Sul,SC,Sul,0.77734596,80.0,6,77.7346,-2.2654037475585938,True
Maribondo,AL,Nordeste,0.49766064,52.02,14,49.766064,-2.2539363098144563,True
Ponta Porã,MS,Centro-Oeste,0.5920976,61.45,185,59.20976,-2.240241241455081,True
Itapetim,PE,Nordeste,0.65444875,67.68,13,65.44488,-2.235122375488288,True
Parisi,SP,Sudeste,0.7499646,77.23,1,74.99646,-2.233540039062504,True
Itirapuã,SP,Sudeste,0.7262867,74.86,4,72.62867,-2.231330261230468,True
Mamborê,PR,Sul,0.7777023,80.0,13,77.770226,-2.2297744750976562,True
Joanópolis,SP,Sudeste,0.70920295,73.15,6,70.920296,-2.2297042846679744,True
Campo Verde,MT,Centro-Oeste,0.57934815,60.16,65,57.934814,-2.2251855468749966,True
Cansanção,BA,Nordeste,0.3457523,36.8,32,34.57523,-2.2247703552246065,True
Paranavaí,PR,Sul,0.7778117,80.0,98,77.78117,-2.2188262939453125,True
Arantina,MG,Sudeste,0.735412,75.76,1,73.5412,-2.218801269531255,True
Vila Velha,ES,Sudeste,0.67781824,70.0,431,67.78182,-2.2181777954101562,True
Dois Irmãos do Tocantins,TO,Norte,0.51585144,53.79999999999999,7,51.585144,-2.21485595703124,True
Humaitá,AM,Norte,0.52940434,55.15,74,52.940434,-2.209566497802733,True
Juruaia,MG,Sudeste,0.7651522,78.72,13,76.51522,-2.204779357910155,True
Diorama,GO,Centro-Oeste,0.77798194,80.0,4,77.798195,-2.2018051147460938,True
Indaiatuba,SP,Sudeste,0.5987073,62.07,143,59.87073,-2.1992686462402347,True
Capão Bonito do Sul,RS,Sul,0.55984014,58.18,2,55.984013,-2.195987396240234,True
Angical do Piauí,PI,Nordeste,0.62368244,64.55,15,62.368244,-2.181755828857419,True
Jeremoabo,BA,Nordeste,0.3206779,34.24,18,32.06779,-2.17220901489258,True
Dona Inês,PB,Nordeste,0.5180996,53.98,14,51.80996,-2.170040588378903,True
Machadinho,RS,Sul,0.67560345,69.73,7,67.56035,-2.1696514892578165,True
Carnaíba,PE,Nordeste,0.7783584,80.0,31,77.83584,-2.1641616821289062,True
Campo do Brito,SE,Nordeste,0.4337729,45.54,13,43.37729,-2.162711181640624,True
Pirajuí,SP,Sudeste,0.5572315,57.88000000000001,10,55.72315,-2.156851654052744,True
